age,avg_flight_price,total_mileage,total_flight_price,total_flights,avg_flight_distance,avg_flight_time,total_days_hotel,total_hotel_price,avg_hotel_price_daily,total_hotels,total_price
43,1000.71,20712.54,30021.31,30,690.42,1.79,9,1528.4,169.82,4,31549.710000000003
36,1098.21,131378.72,210855.59,192,684.26,1.78,81,17708.52,218.62,30,228564.11
54,1074.29,208005.3,333029.42,310,670.98,1.74,119,20754.35,174.41,47,353783.76999999996
32,1124.29,10040.08,15740.07,14,717.15,1.86,10,1915.38,191.54,3,17655.45
35,1029.48,99481.78,150303.73,146,681.38,1.77,52,11106.71,213.59,22,161410.44
30,1052.73,220212.84,351613.35,334,659.32,1.71,120,24692.06,205.77,52,376305.41
55,1089.24,83230.08,132887.39,122,682.21,1.77,58,11763.59,202.82,23,144650.98
52,1146.1,7404.62,13753.19,12,617.05,1.6,5,301.95,60.39,2,14055.140000000001
27,1053.4,215532.28,332875.6,316,682.06,1.77,131,28601.74,218.33,50,361477.33999999997
51,1055.35,146275.76,227956.4,216,677.2,1.76,87,17473.21,200.84,37,245429.61
64,1043.36,201186.16,323442.98,310,648.99,1.69,120,22195.41,184.96,48,345638.38999999996
51,1039.43,184516.74,286883.48,276,668.54,1.74,121,23271.48,192.33,46,310154.95999999996
64,1073.53,100804.1,158881.89,148,681.11,1.77,35,7073.3,202.09,18,165955.19
33,1048.8,169265.48,260102.42,248,682.52,1.77,111,20716.68,186.64,37,280819.10000000003
34,1070.66,94575.52,152034.0,142,666.02,1.73,65,13155.87,202.4,22,165189.87
46,1112.82,270697.88,442901.02,398,680.15,1.77,156,34051.8,218.28,63,476952.82
54,1046.25,59983.72,94162.41,90,666.49,1.73,38,6780.77,178.44,13,100943.18000000001
62,1061.87,51593.56,78578.54,74,697.21,1.81,20,3828.12,191.41,8,82406.65999999999
36,1052.72,76462.66,122115.21,116,659.16,1.71,19,3756.07,197.69,11,125871.28000000001
54,1075.77,94934.16,150608.31,140,678.1,1.76,46,9977.87,216.91,20,160586.18
39,1055.61,182547.4,285015.34,270,676.1,1.76,101,19887.5,196.91,43,304902.84
41,971.63,106409.16,157403.72,162,656.85,1.71,65,13983.6,215.13,23,171387.32
27,1073.19,71038.64,113757.91,106,670.18,1.74,45,9832.52,218.5,19,123590.43000000001
35,851.4,5358.44,6811.22,8,669.81,1.74,6,1469.72,244.95,2,8280.94
58,1034.57,121791.74,186221.78,180,676.62,1.76,56,11280.0,201.43,23,197501.78
32,997.29,99032.2,147598.6,148,669.14,1.74,54,10607.37,196.43,22,158205.97
64,1057.83,230089.42,363894.76,344,668.86,1.74,104,22849.62,219.71,42,386744.38
50,1042.23,156550.32,248050.35,238,657.77,1.71,86,18604.41,216.33,33,266654.76
27,1054.3,241748.54,387981.27,368,656.93,1.71,145,27202.01,187.6,54,415183.28
62,999.13,64376.6,93917.81,94,684.86,1.78,20,3863.74,193.19,8,97781.55
58,1051.1,215369.96,338454.12,322,668.85,1.74,150,32142.11,214.28,65,370596.23
35,1030.91,67555.06,107215.07,104,649.57,1.69,43,8527.52,198.31,17,115742.59000000001
42,1058.64,72558.58,116450.77,110,659.62,1.71,27,4577.89,169.55,13,121028.66
42,1088.76,149377.06,237350.47,218,685.22,1.78,62,13190.62,212.75,27,250541.09
30,1032.55,230307.98,349003.53,338,681.38,1.77,87,18608.59,213.89,41,367612.12000000005
57,1080.21,71250.68,116663.12,108,659.73,1.71,63,11849.34,188.08,22,128512.45999999999
29,1025.2,143313.2,219392.43,214,669.69,1.74,75,15880.12,211.73,29,235272.55
42,997.57,201396.84,305257.51,306,658.16,1.71,109,22487.18,206.3,53,327744.69
64,1117.77,6251.76,8942.18,8,781.47,2.03,4,1053.64,263.41,2,9995.82
36,1064.43,62751.38,102185.27,96,653.66,1.7,39,6587.75,168.92,17,108773.02
28,1048.0,187835.02,293439.89,280,670.84,1.74,102,21714.21,212.88,40,315154.10000000003
48,1113.13,117220.44,191458.59,172,681.51,1.77,63,15022.46,238.45,24,206481.05
62,1149.6,59312.32,96566.26,84,706.1,1.83,26,5226.61,201.02,12,101792.87
27,1055.43,263178.02,417950.31,396,664.59,1.73,136,27572.97,202.74,63,445523.28
38,1023.62,210562.82,325512.3,318,662.15,1.72,116,24555.61,211.69,46,350067.91
26,962.74,21719.2,32733.17,34,638.8,1.66,15,3026.03,201.74,5,35759.2
36,1005.51,108658.32,168926.31,168,646.78,1.68,47,8754.08,186.26,21,177680.38999999998
39,1018.96,79106.68,120236.72,118,670.4,1.74,39,6832.52,175.19,15,127069.24
31,1078.26,225443.24,360138.05,334,674.98,1.75,141,28456.77,201.82,55,388594.82
44,962.15,2693.86,3848.58,4,673.46,1.75,3,728.64,242.88,1,4577.22
22,1069.05,82379.1,130423.91,122,675.24,1.75,39,7665.26,196.55,16,138089.17
21,1066.74,249319.2,390426.73,366,681.2,1.77,144,29085.05,201.98,53,419511.77999999997
55,1068.06,225392.8,356731.85,334,674.83,1.75,124,24614.41,198.5,50,381346.25999999995
38,1057.72,257548.06,395587.0,374,688.63,1.79,161,33311.28,206.9,59,428898.28
58,999.99,257971.24,395997.76,396,651.44,1.69,165,34478.82,208.96,61,430476.58
54,1095.63,239158.42,392236.89,358,668.04,1.74,152,32107.25,211.23,55,424344.14
33,1027.9,52764.98,84287.49,82,643.48,1.67,16,2715.53,169.72,7,87003.02
51,1056.0,90685.48,145728.21,138,657.14,1.71,39,7481.34,191.83,15,153209.55
43,1082.85,91392.1,147267.57,136,672.0,1.75,49,12020.84,245.32,19,159288.41
38,1052.66,207899.0,330535.03,314,662.1,1.72,101,21310.68,211.0,45,351845.71
61,1045.29,42667.7,68989.11,66,646.48,1.68,30,5610.8,187.03,13,74599.91
40,1058.62,218899.42,347227.06,328,667.38,1.73,121,25665.27,212.11,50,372892.33
46,1043.88,203151.34,319425.92,306,663.89,1.73,91,16991.53,186.72,43,336417.44999999995
31,1085.71,132710.36,212800.04,196,677.09,1.76,68,15471.26,227.52,27,228271.30000000002
41,1100.89,115749.1,191554.6,174,665.22,1.73,53,10873.18,205.15,24,202427.78
61,1022.09,183859.48,278007.4,272,675.95,1.76,103,20730.36,201.27,41,298737.76
47,1001.64,77776.44,120196.41,120,648.14,1.68,44,7199.59,163.63,17,127396.0
31,1176.34,6121.42,11763.39,10,612.14,1.59,7,1623.27,231.9,3,13386.66
31,1054.86,263312.0,405064.89,384,685.71,1.78,106,20200.71,190.57,48,425265.60000000003
34,1076.04,66691.64,105451.58,98,680.53,1.77,24,5187.55,216.15,10,110639.13
58,1048.27,101992.28,161434.2,154,662.29,1.72,90,19656.81,218.41,27,181091.01
22,1040.74,247835.04,385072.2,370,669.82,1.74,147,31625.23,215.14,54,416697.43
54,1086.36,42383.38,65181.53,60,706.39,1.84,16,3113.33,194.58,7,68294.86
34,1052.0,257717.56,399761.3,380,678.2,1.76,137,26852.27,196.0,53,426613.57
44,1020.82,262428.28,408326.55,400,656.07,1.7,146,29203.78,200.03,51,437530.32999999996
45,1029.61,208494.06,321237.18,312,668.25,1.74,138,24986.2,181.06,57,346223.38
59,1097.42,144410.06,232653.87,212,681.18,1.77,73,14962.85,204.97,29,247616.72
43,1059.62,250394.28,396296.72,374,669.5,1.74,152,30512.31,200.74,62,426809.02999999997
36,961.65,11718.04,17309.63,18,651.0,1.69,14,2631.67,187.98,4,19941.300000000003
42,1086.39,137367.04,219450.7,202,680.03,1.77,62,12025.37,193.96,22,231476.07
55,1041.69,129005.02,200003.92,192,671.9,1.75,87,17931.72,206.11,36,217935.64
53,1053.43,191092.22,301282.23,286,668.15,1.74,109,21206.91,194.56,42,322489.13999999996
32,1001.15,75102.92,116133.24,116,647.44,1.68,32,4971.99,155.37,16,121105.23000000001
37,1008.79,61012.02,94825.85,94,649.06,1.69,35,6928.05,197.94,15,101753.90000000001
60,1046.53,117448.38,190468.74,182,645.32,1.68,76,14326.48,188.51,31,204795.22
40,1011.36,131425.26,204295.71,202,650.62,1.69,97,21624.01,222.93,39,225919.72
46,1018.71,51023.06,77422.27,76,671.36,1.74,34,6407.43,188.45,12,83829.70000000001
44,1024.64,233152.64,360674.14,352,662.37,1.72,108,22306.98,206.55,44,382981.12
36,1052.45,226023.22,349413.9,332,680.79,1.77,126,28574.55,226.78,48,377988.45
33,1055.3,261912.64,407344.19,386,678.53,1.76,154,29271.49,190.07,60,436615.68
65,1075.51,102674.22,163476.99,152,675.49,1.76,52,10965.91,210.88,18,174442.9
41,1052.74,175625.36,275817.39,262,670.33,1.74,81,16139.78,199.26,34,291957.17000000004
27,1078.68,37395.16,62563.26,58,644.74,1.67,18,4020.27,223.35,7,66583.53
40,1061.47,110002.94,169834.89,160,687.52,1.79,37,7720.9,208.67,15,177555.79
49,1099.46,136826.48,222090.38,202,677.36,1.76,90,16335.25,181.5,36,238425.63
55,1056.28,152015.32,236607.05,224,678.64,1.76,89,18472.19,207.55,34,255079.24
27,1057.35,207622.1,329892.09,312,665.46,1.73,110,23405.09,212.77,42,353297.18000000005
53,1006.81,179910.06,271837.95,270,666.33,1.73,120,24258.86,202.16,48,296096.81
57,1055.15,65642.42,99183.85,94,698.32,1.81,53,11208.02,211.47,18,110391.87000000001
57,1024.21,109557.52,163874.03,160,684.73,1.78,61,10905.47,178.78,23,174779.5
34,1010.44,25439.3,38396.71,38,669.46,1.74,13,3141.85,241.68,5,41538.56
46,1052.65,144910.78,225266.78,214,677.15,1.76,64,13311.16,207.99,26,238577.94
38,1059.01,39148.46,61422.34,58,674.97,1.75,26,6091.56,234.29,11,67513.9
25,1046.37,26306.22,39762.22,38,692.27,1.8,17,4215.44,247.97,6,43977.66
37,1074.79,253698.54,406270.96,378,671.16,1.74,147,30389.58,206.73,62,436660.54000000004
50,1072.05,87272.54,137223.02,128,681.82,1.77,37,8624.36,233.09,14,145847.38
44,1062.09,170461.32,267645.82,252,676.43,1.76,69,13507.91,195.77,35,281153.73
32,1054.01,76905.92,118049.28,112,686.66,1.78,44,8934.53,203.06,19,126983.81
27,1033.26,215698.6,330642.5,320,674.06,1.75,87,17911.33,205.88,37,348553.83
31,1033.03,214973.06,336768.68,326,659.43,1.71,92,19427.84,211.17,40,356196.52
27,1071.96,73622.5,117916.13,110,669.3,1.74,35,7598.05,217.09,17,125514.18000000001
63,1096.22,123165.5,197320.07,180,684.25,1.78,68,13193.91,194.03,25,210513.98
63,1020.7,159108.22,249049.89,244,652.08,1.69,85,15762.56,185.44,35,264812.45
60,1047.09,136919.88,211512.76,202,677.82,1.76,81,15328.23,189.24,32,226840.99000000002
43,1035.43,226087.32,354115.47,342,661.07,1.72,127,24989.16,196.77,55,379104.62999999995
36,1031.5,120269.94,191858.94,186,646.61,1.68,61,14241.12,233.46,28,206100.06
61,1091.69,7938.02,13100.22,12,661.5,1.72,2,490.5,245.25,2,13590.72
49,1048.7,193102.48,302025.02,288,670.49,1.74,108,23462.06,217.24,44,325487.08
26,1071.46,193551.12,308579.19,288,672.05,1.75,124,27944.22,225.36,50,336523.41000000003
59,1068.72,145234.22,230843.8,216,672.38,1.75,88,17920.29,203.64,40,248764.09
47,1077.77,62891.32,96998.89,90,698.79,1.82,39,7943.23,203.67,19,104942.12
62,1054.3,121030.78,191882.72,182,665.0,1.73,66,13115.42,198.72,26,204998.14
34,1094.79,234420.86,374418.93,342,685.44,1.78,127,24441.58,192.45,56,398860.51
47,1023.48,201891.48,313183.5,306,659.78,1.71,118,22102.48,187.31,47,335285.98
36,1087.36,112964.18,182676.51,168,672.41,1.75,51,11214.78,219.9,21,193891.29
55,1093.54,214680.7,343370.02,314,683.7,1.78,112,22516.4,201.04,50,365886.42000000004
62,1124.14,156655.84,260799.98,232,675.24,1.75,92,19967.58,217.04,35,280767.56
53,1044.68,244481.28,380264.8,364,671.65,1.75,155,33527.51,216.31,59,413792.31
58,919.91,25315.2,38636.19,42,602.74,1.57,24,3679.21,153.3,10,42315.4
37,1033.86,139064.18,210907.84,204,681.69,1.77,62,13244.01,213.61,28,224151.85
28,1089.8,269869.96,427202.93,392,688.44,1.79,162,34586.09,213.49,62,461789.02
59,913.59,6637.78,10963.1,12,553.15,1.44,12,1968.76,164.06,4,12931.86
23,1057.22,197802.78,310823.98,294,672.8,1.75,104,21933.61,210.9,49,332757.58999999997
32,1047.18,233653.24,362323.99,346,675.3,1.75,134,28595.43,213.4,52,390919.42
52,1081.8,41036.9,64908.17,60,683.95,1.78,23,4965.14,215.88,10,69873.31
24,1047.86,63531.56,100594.59,96,661.79,1.72,35,5592.86,159.8,13,106187.45
58,1045.88,265650.58,418353.49,400,664.13,1.73,147,27712.54,188.52,53,446066.02999999997
39,1047.51,127710.72,201122.84,192,665.16,1.73,92,20418.23,221.94,37,221541.07
22,1070.81,253782.24,389773.11,364,697.2,1.81,157,31625.41,201.44,60,421398.51999999996
38,1011.53,102687.92,155775.1,154,666.8,1.73,55,12653.26,230.06,19,168428.36000000002
24,999.69,48737.3,73976.74,74,658.61,1.71,16,3318.19,207.39,7,77294.93000000001
25,973.39,27935.82,38935.67,40,698.4,1.81,10,2075.27,207.53,3,41010.939999999995
26,1074.37,212355.46,339499.8,316,672.01,1.75,112,23127.8,206.5,45,362627.6
29,1022.96,123780.64,194362.04,190,651.48,1.69,62,11561.7,186.48,23,205923.74000000002
47,1006.3,183957.0,279752.3,278,661.72,1.72,91,17501.16,192.32,40,297253.45999999996
61,1035.98,69633.46,105669.98,102,682.68,1.77,38,7377.67,194.15,14,113047.65
36,1115.79,83728.64,136126.73,122,686.3,1.78,50,10744.98,214.9,20,146871.71000000002
33,1055.55,153458.22,246998.52,234,655.8,1.7,74,14794.46,199.93,29,261792.97999999998
58,1055.47,217158.3,344083.25,326,666.13,1.73,122,25903.15,212.32,52,369986.4
27,1057.14,83700.24,133199.99,126,664.29,1.73,46,8682.49,188.75,15,141882.47999999998
23,1053.57,184293.56,288678.38,274,672.6,1.75,106,21263.96,200.6,48,309942.34
42,1016.81,256857.58,402655.19,396,648.63,1.69,203,38246.92,188.41,76,440902.11
45,1049.22,246830.12,377719.61,360,685.64,1.78,157,33166.01,211.25,63,410885.62
34,1053.1,68109.4,109522.6,104,654.9,1.7,40,8984.51,224.61,16,118507.11
40,994.54,33702.64,51716.23,52,648.13,1.68,32,6462.34,201.95,10,58178.57000000001
65,1028.05,201093.94,310470.96,302,665.87,1.73,110,21866.77,198.79,48,332337.73000000004
28,1076.1,68880.76,105457.61,98,702.86,1.83,36,8268.05,229.67,13,113725.66
27,1068.19,64817.66,102546.63,96,675.18,1.75,25,4421.99,176.88,11,106968.62000000001
61,1082.76,173443.24,277186.72,256,677.51,1.76,78,17844.39,228.77,29,295031.11
40,1081.15,173902.82,278937.44,258,674.04,1.75,110,23613.51,214.67,45,302550.95
44,1024.72,138323.74,209043.79,204,678.06,1.76,73,14975.91,205.15,33,224019.7
50,1039.6,70183.7,108118.89,104,674.84,1.75,22,3221.95,146.45,12,111340.84
58,950.88,45762.62,68463.55,72,635.59,1.65,23,4156.06,180.7,7,72619.61
21,1052.94,186662.2,292717.89,278,671.45,1.74,96,19575.81,203.91,41,312293.7
40,1177.26,4323.82,7063.57,6,720.64,1.87,4,832.16,208.04,1,7895.73
47,1021.4,94257.78,142995.6,140,673.27,1.75,56,11832.52,211.3,23,154828.12
29,1083.59,124818.4,199381.01,184,678.36,1.76,63,11995.39,190.4,25,211376.40000000002
56,1047.23,164700.4,249239.77,238,692.02,1.8,84,18089.94,215.36,36,267329.70999999996
43,1044.91,153749.48,240328.31,230,668.48,1.74,91,18668.46,205.15,33,258996.77
43,1090.47,70761.78,113408.87,104,680.4,1.77,51,9884.8,193.82,20,123293.67
33,1023.8,147273.3,227282.86,222,663.39,1.72,71,13775.06,194.01,31,241057.91999999998
24,1021.96,12372.42,18395.22,18,687.36,1.79,21,3007.55,143.22,6,21402.77
50,1086.07,82405.06,130328.52,120,686.71,1.78,44,10783.15,245.07,18,141111.67
27,1067.3,194851.1,300978.91,282,690.96,1.8,108,23829.82,220.65,43,324808.73
46,1025.52,244647.08,383543.45,374,654.14,1.7,155,32553.16,210.02,61,416096.61
49,1041.5,65529.3,99984.12,96,682.6,1.77,30,6896.37,229.88,12,106880.48999999999
48,1022.95,53124.22,81835.97,80,664.05,1.73,40,8875.28,221.88,15,90711.25
48,1054.9,81643.62,128697.65,122,669.21,1.74,29,6196.28,213.66,13,134893.93
28,1051.85,153445.8,239821.32,228,673.01,1.75,75,15192.38,202.57,34,255013.7
38,1056.34,116452.5,181689.84,172,677.05,1.76,76,17238.78,226.83,30,198928.62
57,1052.34,43798.32,67349.54,64,684.35,1.78,18,4020.7,223.37,7,71370.23999999999
54,1161.04,5308.34,9288.33,8,663.54,1.72,2,278.2,139.1,1,9566.53
38,1081.89,246711.54,393809.04,364,677.78,1.76,155,30732.74,198.28,54,424541.77999999997
64,998.6,65423.14,99860.01,100,654.23,1.7,25,4756.31,190.25,10,104616.31999999999
47,990.61,52901.24,83211.46,84,629.78,1.64,35,6395.68,182.73,12,89607.14000000001
26,1038.27,237037.42,361318.1,348,681.14,1.77,162,33026.51,203.87,69,394344.61
34,1085.07,181860.44,286458.91,264,688.87,1.79,105,23001.58,219.06,39,309460.49
58,1099.26,205059.66,331976.65,302,679.01,1.76,124,24495.43,197.54,47,356472.08
28,1000.04,172904.62,268009.46,268,645.17,1.68,122,25919.75,212.46,47,293929.21
36,1009.82,75481.06,111079.8,110,686.19,1.78,28,4837.39,172.76,11,115917.19
63,1064.09,49626.0,78742.78,74,670.62,1.74,38,6559.52,172.62,12,85302.3
30,1146.17,41126.04,66477.76,58,709.07,1.84,17,3951.19,232.42,7,70428.95
39,1059.31,218981.28,336860.53,318,688.62,1.79,157,34356.48,218.83,63,371217.01
63,991.55,148670.78,220124.48,222,669.69,1.74,106,21377.73,201.68,38,241502.21000000002
33,1053.52,235509.78,372946.2,354,665.28,1.73,108,21048.56,194.89,45,393994.76
45,1070.55,261953.64,423936.24,396,661.5,1.72,132,28170.15,213.41,56,452106.39
59,1059.73,222824.04,353948.31,334,667.14,1.73,134,26463.37,197.49,53,380411.68
27,1044.01,261448.56,409253.72,392,666.96,1.73,151,31562.0,209.02,63,440815.72
29,987.85,124404.52,185716.26,188,661.73,1.72,45,9076.42,201.7,20,194792.68000000002
31,1043.44,83248.82,133559.87,128,650.38,1.69,63,13349.15,211.89,23,146909.02
42,1027.6,208397.64,326775.99,318,655.34,1.7,109,21110.22,193.67,46,347886.20999999996
28,1072.94,100829.96,160941.64,150,672.2,1.75,66,12999.35,196.96,23,173940.99000000002
59,1042.61,238947.34,381596.53,366,652.86,1.7,157,32405.36,206.4,62,414001.89
31,1060.25,241567.28,379568.28,358,674.77,1.75,134,27147.31,202.59,57,406715.59
58,1063.67,123801.8,191461.15,180,687.79,1.79,60,13423.64,223.73,24,204884.78999999998
39,1059.15,111644.54,180055.72,170,656.73,1.71,85,17260.79,203.07,37,197316.51
40,1005.07,187317.5,287451.35,286,654.96,1.7,101,19659.76,194.65,41,307111.11
47,1093.62,94546.76,150918.99,138,685.12,1.78,47,10005.99,212.89,19,160924.97999999998
47,989.94,84739.38,126712.01,128,662.03,1.72,49,8887.19,181.37,19,135599.19999999998
36,1077.41,174438.96,280125.33,260,670.92,1.74,108,23147.86,214.33,37,303273.19
44,1063.51,116563.18,187178.06,176,662.29,1.72,57,12239.22,214.72,25,199417.28
39,1056.97,222736.54,344570.59,326,683.24,1.78,99,18622.48,188.11,42,363193.07
61,1074.21,244023.34,380269.54,354,689.33,1.79,122,23914.97,196.02,54,404184.51
32,1033.79,189364.72,283259.81,274,691.11,1.8,88,19443.83,220.95,36,302703.64
21,1023.84,118121.06,184291.61,180,656.23,1.71,67,13798.44,205.95,30,198090.05
31,950.28,20693.42,30409.09,32,646.67,1.68,10,2128.27,212.83,4,32537.36
50,1061.26,54665.54,87023.6,82,666.65,1.73,26,4266.95,164.11,12,91290.55
62,1060.27,230118.0,362614.03,342,672.86,1.75,150,30850.39,205.67,61,393464.42000000004
21,1055.77,76815.7,120358.14,114,673.82,1.75,33,7977.72,241.75,14,128335.86
29,1050.81,215442.38,338362.15,322,669.08,1.74,104,19168.56,184.31,40,357530.71
26,1090.29,116723.72,187529.93,172,678.63,1.76,45,9071.59,201.59,22,196601.52
21,1100.46,146904.02,235497.63,214,686.47,1.78,88,18767.88,213.27,34,254265.51
31,1056.06,217368.72,342161.94,324,670.89,1.74,110,21989.39,199.9,49,364151.33
59,1075.87,84463.64,131255.81,122,692.32,1.8,41,9359.82,228.29,18,140615.63
37,1063.01,135593.8,214727.67,202,671.26,1.74,84,16765.38,199.59,30,231493.05000000002
43,1024.55,106626.0,165976.7,162,658.19,1.71,46,10321.04,224.37,20,176297.74000000002
28,1068.68,58636.04,89769.07,84,698.05,1.81,50,10801.98,216.04,18,100571.05
65,942.56,35482.46,54668.47,58,611.77,1.59,21,4343.09,206.81,8,59011.56
28,1077.18,202270.32,320999.85,298,678.76,1.76,116,21934.93,189.09,50,342934.77999999997
39,1033.77,158783.68,239835.22,232,684.41,1.78,55,10963.86,199.34,24,250799.08000000002
47,1113.62,192871.26,314039.84,282,683.94,1.78,132,28459.37,215.6,51,342499.21
56,1031.2,157827.98,245426.2,238,663.14,1.72,88,17977.38,204.29,32,263403.58
27,1040.9,64170.5,99926.74,96,668.44,1.74,56,10410.44,185.9,17,110337.18000000001
42,1077.91,229561.74,370799.59,344,667.33,1.73,111,22080.5,198.92,43,392880.09
50,1079.1,148037.16,230926.83,214,691.76,1.8,92,19674.25,213.85,37,250601.08
21,1115.99,79281.52,124991.37,112,707.87,1.84,36,7399.08,205.53,13,132390.44999999998
51,1051.13,204223.06,321647.21,306,667.4,1.73,111,24736.11,222.85,42,346383.32
32,1093.24,18165.28,30610.7,28,648.76,1.69,10,918.74,91.87,3,31529.440000000002
27,1030.21,233002.0,364694.73,354,658.2,1.71,113,21876.05,193.59,43,386570.77999999997
33,970.05,77602.26,116405.57,120,646.69,1.68,54,13079.18,242.21,24,129484.75
35,1104.23,150451.02,242929.53,220,683.87,1.78,72,16986.83,235.93,28,259916.36
27,1102.11,242567.78,394554.2,358,677.56,1.76,131,26081.64,199.1,51,420635.84
58,1074.8,243214.28,386927.84,360,675.6,1.76,174,36583.28,210.25,64,423511.12
57,1069.69,87396.66,132641.54,124,704.81,1.83,37,6196.07,167.46,15,138837.61000000002
44,1073.83,32462.34,51543.64,48,676.3,1.76,29,5925.24,204.32,10,57468.88
62,1032.61,21913.64,33043.65,32,684.8,1.78,12,2145.91,178.83,4,35189.56
36,1049.88,203993.06,319162.92,304,671.03,1.74,99,20111.05,203.14,40,339273.97
37,1068.56,103224.14,168831.85,158,653.32,1.7,63,12110.68,192.23,29,180942.53
53,1090.12,237871.2,377181.39,346,687.49,1.79,127,25071.53,197.41,52,402252.92000000004
35,1014.38,169253.76,259680.64,256,661.15,1.72,100,20513.28,205.13,40,280193.92000000004
36,1055.11,243224.46,379838.27,360,675.62,1.76,126,25882.52,205.42,54,405720.79000000004
64,1047.2,119636.18,188496.6,180,664.65,1.73,51,11276.39,221.11,21,199772.99
25,1061.17,42643.54,70037.31,66,646.11,1.68,18,2855.67,158.65,6,72892.98
42,1014.92,104542.56,162386.42,160,653.39,1.7,78,17213.06,220.68,28,179599.48
46,926.73,22821.64,35215.73,38,600.57,1.56,20,4229.11,211.46,8,39444.840000000004
49,1076.66,222726.02,350992.55,326,683.21,1.78,112,21167.1,188.99,51,372159.64999999997
31,1057.4,58936.96,93051.49,88,669.74,1.74,16,3286.52,205.41,7,96338.01000000001
39,980.43,203161.5,303933.69,310,655.36,1.7,146,30330.85,207.75,51,334264.54
51,1039.91,183397.58,282856.43,272,674.26,1.75,84,15626.45,186.03,33,298482.88
28,1006.52,195128.4,297929.45,296,659.22,1.71,137,28040.14,204.67,55,325969.59
24,1097.24,74209.62,116307.77,106,700.09,1.82,41,9477.84,231.17,15,125785.61
42,1078.28,110212.08,174681.75,162,680.32,1.77,44,8607.68,195.63,19,183289.43
24,1067.27,97991.22,153687.42,144,680.49,1.77,59,11977.75,203.01,23,165665.17
65,1068.52,223126.5,354748.3,332,672.07,1.75,117,23258.04,198.79,52,378006.33999999997
26,1079.31,175532.62,278460.82,258,680.36,1.77,97,19338.75,199.37,40,297799.57
36,1037.95,249022.98,390267.74,376,662.3,1.72,130,26520.08,204.0,54,416787.82
33,1073.43,154178.4,249035.69,232,664.56,1.73,76,14255.68,187.57,34,263291.37
64,1087.07,271313.72,426133.03,392,692.13,1.8,154,34725.74,225.49,60,460858.77
40,1033.64,217151.16,341101.64,330,658.03,1.71,107,21724.26,203.03,46,362825.9
55,1055.05,205964.54,327064.87,310,664.4,1.73,106,21352.13,201.44,47,348417.0
27,1018.47,101095.96,154807.85,152,665.1,1.73,53,11246.48,212.2,22,166054.33000000002
22,1048.77,217699.46,343997.35,328,663.72,1.72,155,32662.01,210.72,59,376659.36
35,1027.34,200103.74,308201.88,300,667.01,1.73,143,28856.74,201.8,53,337058.62
22,1068.61,240306.86,378287.76,354,678.83,1.76,125,24251.08,194.01,48,402538.84
35,1086.98,55787.46,89132.45,82,680.33,1.77,30,5518.8,183.96,12,94651.25
32,1094.64,149744.42,245199.93,224,668.5,1.74,75,15977.77,213.04,33,261177.69999999998
53,1057.02,246992.84,382640.64,362,682.3,1.77,131,26065.82,198.98,51,408706.46
63,1106.09,110939.64,181399.26,164,676.46,1.76,45,8310.75,184.68,16,189710.01
60,1020.85,179186.22,275630.24,270,663.65,1.72,125,26157.25,209.26,47,301787.49
62,1063.24,91451.92,146727.0,138,662.7,1.72,61,12051.45,197.56,25,158778.45
65,1010.77,184300.36,276950.02,274,672.63,1.75,91,18667.0,205.13,38,295617.02
51,1079.04,195024.2,306446.2,284,686.7,1.78,91,18893.13,207.62,37,325339.33
55,1062.48,65661.52,106248.15,100,656.62,1.71,36,7042.28,195.62,13,113290.43
26,1096.98,63481.44,107504.12,98,647.77,1.68,24,4527.48,188.65,10,112031.59999999999
23,1047.65,198956.88,305912.69,292,681.36,1.77,97,22397.17,230.9,37,328309.86
48,1101.16,137492.44,222435.22,202,680.66,1.77,89,16114.4,181.06,32,238549.62
62,1065.53,26359.38,40490.1,38,693.67,1.8,18,3726.42,207.02,7,44216.52
48,1135.61,65702.78,111289.75,98,670.44,1.74,36,6931.2,192.53,15,118220.95
64,1021.94,118846.2,183949.37,180,660.26,1.72,56,11466.1,204.75,25,195415.47
39,1129.71,62459.42,101673.94,90,693.99,1.8,42,9267.26,220.65,14,110941.2
37,1041.49,150037.62,229128.88,220,681.99,1.77,85,18537.69,218.09,33,247666.57
36,1013.15,11081.82,18236.66,18,615.66,1.6,15,3281.95,218.8,5,21518.61
23,1075.71,218162.18,346378.26,322,677.52,1.76,125,27708.73,221.67,49,374086.99
42,1057.49,214878.22,336283.29,318,675.72,1.76,139,29808.03,214.45,55,366091.31999999995
53,1065.71,93606.18,144935.91,136,688.28,1.79,57,12300.91,215.81,24,157236.82
58,1052.63,66622.88,101052.2,96,693.99,1.8,13,2943.37,226.41,6,103995.56999999999
47,1056.19,266249.06,420362.27,398,668.97,1.74,170,34435.88,202.56,68,454798.15
26,1068.16,249064.6,390945.69,366,680.5,1.77,163,34088.79,209.13,61,425034.48
59,1057.86,182386.94,291970.57,276,660.82,1.72,65,13076.25,201.17,29,305046.82
37,1085.93,262019.62,410481.57,378,693.17,1.8,105,22454.77,213.85,42,432936.34
28,1041.4,188296.44,295757.53,284,663.02,1.72,129,26440.69,204.97,50,322198.22000000003
31,1067.34,243202.24,382107.74,358,679.34,1.77,157,32314.62,205.83,54,414422.36
32,1046.12,104910.06,163194.21,156,672.5,1.75,68,13339.54,196.17,27,176533.75
22,1105.31,185987.14,302854.13,274,678.79,1.76,132,27388.66,207.49,50,330242.79
